CategoryID,City,Customer Company,Country,EmployeeID,PostalCode,ProductID,ShipperID,SupplierID,Discount,Freight,Quantity,QuantityPerUnit,UnitPrice,UnitsInStock,UnitsOnOrder,Profit,OrderYear,OrderMonth
2,64,7,6,7,46,67,2,16,0.25,65.41,5,26,64.07,52,0,89.85,2006,3
2,64,7,6,7,46,44,2,20,0.0,65.41,21,7,68.37,27,0,25.2,2006,3
3,64,7,6,7,46,27,2,11,0.25,65.41,15,1,43.03,49,0,104.55,2006,3
3,64,7,6,7,46,60,2,28,0.25,65.41,20,53,4.73,19,0,5.8,2006,3
4,54,13,4,3,7,50,2,23,0.05,20.01,25,1,15.85,65,0,57.0,2006,3
5,54,13,4,3,7,56,2,26,0.05,20.01,60,15,36.74,21,10,154.2,2006,3
8,43,5,6,7,34,58,2,27,0.0,59.71,6,20,47.63,62,0,62.76,2006,3
2,21,88,5,2,35,65,2,2,0.0,75.11,21,40,10.14,76,0,30.66,2006,3
2,21,88,5,2,35,72,2,14,0.0,75.11,60,30,10.77,14,0,108.6,2006,3
6,21,88,5,2,35,45,2,21,0.0,75.11,20,100,8.86,5,70,8.4,2006,3
8,58,83,13,3,29,18,2,7,0.0,73.3,8,18,24.17,42,0,16.64,2006,3
1,67,4,6,8,50,70,2,7,0.25,53.05,15,15,27.52,15,10,38.1,2006,3
3,67,4,6,8,50,69,2,15,0.25,53.05,20,100,1.84,26,0,3.8,2006,3
1,53,21,5,9,38,2,2,1,0.0,38.27,50,10,18.58,17,40,120.5,2006,3
3,26,75,7,3,20,21,2,8,0.2,42.65,30,1,10.59,3,40,54.3,2006,3
3,26,75,7,3,20,61,2,29,0.2,42.65,20,20,26.83,113,0,91.8,2006,3
8,53,21,5,9,38,40,2,19,0.0,38.27,60,1,19.79,123,0,207.0,2006,3
3,49,86,10,6,32,68,1,8,0.1,77.13,3,1,11.76,6,10,6.27,2006,3
3,49,86,10,6,32,54,1,25,0.1,77.13,10,24,33.62,21,0,33.5,2006,3
4,69,45,16,1,63,43,3,20,0.0,28.61,20,1,13.1,17,10,52.4,2006,3
8,69,45,16,1,63,18,3,7,0.1,28.61,4,18,25.96,42,0,15.48,2006,3
8,69,45,16,1,63,46,3,21,0.1,28.61,21,40,13.0,95,0,82.53,2006,3
2,6,34,6,8,14,3,2,1,0.0,25.25,30,20,20.54,13,70,152.7,2006,3
5,6,34,6,8,14,64,2,12,0.0,25.25,9,1,35.6,22,80,57.15,2006,3
8,52,29,4,9,6,18,2,7,0.0,46.54,20,18,26.26,42,0,83.4,2006,3
8,52,29,4,9,6,36,2,17,0.0,46.54,15,20,7.93,112,0,22.2,2006,3
2,52,33,4,3,1,39,2,18,0.0,32.08,20,3,63.2,69,0,300.6,2006,3
3,52,33,4,3,1,19,2,8,0.0,32.08,30,1,9.04,25,0,49.2,2006,3
3,54,49,4,2,5,20,2,8,0.0,78.59,20,1,84.07,40,0,391.6,2006,3
2,10,60,3,5,69,72,1,14,0.0,60.92,15,30,12.19,14,0,48.45,2006,3
7,10,60,3,5,69,28,1,12,0.0,60.92,20,1,47.43,26,0,212.4,2006,3
1,27,11,8,3,15,24,2,10,0.0,31.78,8,100,4.68,20,0,6.24,2006,3
2,27,11,8,3,15,53,2,24,0.0,31.78,5,6,56.9,0,0,22.6,2006,3
2,42,19,11,1,72,6,3,3,0.0,38.44,70,50,3.87,120,0,46.2,2006,3
3,42,19,11,1,72,68,3,8,0.0,38.44,15,1,12.33,6,10,39.9,2006,3
5,42,19,11,1,72,56,3,26,0.0,38.44,20,15,41.6,21,10,148.6,2006,3
3,27,11,8,9,15,19,2,8,0.25,59.87,12,1,9.15,25,0,21.0,2006,3
5,27,11,8,9,15,22,2,9,0.25,59.87,20,90,3.55,104,0,18.0,2006,3
8,32,87,18,6,44,41,1,19,0.2,61.06,20,1,10.47,85,0,63.8,2006,3
2,69,45,16,1,63,15,3,6,0.0,74.96,50,30,6.27,39,0,64.5,2006,3
3,69,45,16,1,63,60,3,28,0.0,74.96,30,53,4.82,19,0,11.4,2006,3
5,69,45,16,1,63,56,3,26,0.0,74.96,45,15,40.21,21,10,271.8,2006,3
6,69,45,16,1,63,47,3,22,0.0,74.96,10,14,25.32,36,0,32.0,2006,3
8,69,45,16,1,63,41,3,19,0.0,74.96,24,1,10.21,85,0,70.32,2006,3
8,69,45,16,1,63,46,3,21,0.0,74.96,45,40,12.98,95,0,175.95,2006,3
1,52,54,4,3,2,70,2,7,0.0,73.71,20,15,29.08,15,10,82.0,2006,4
3,52,54,4,3,2,19,2,8,0.0,73.71,15,1,9.17,25,0,26.55,2006,4
3,35,69,1,9,81,20,2,8,0.0,29.65,21,1,86.55,40,0,463.26,2006,4
3,48,12,16,1,62,68,3,8,0.0,37.12,10,1,12.91,6,10,32.4,2006,4
2,27,11,8,3,15,39,2,18,0.2,63.6,3,3,65.63,69,0,52.38,2006,4
5,27,11,8,9,15,56,2,26,0.0,21.92,20,15,39.17,21,10,100.0,2006,4
8,27,11,8,3,15,58,2,27,0.2,63.6,49,20,52.3,62,0,741.37,2006,4
8,27,11,8,9,15,40,2,19,0.0,21.92,10,1,18.33,123,0,19.9,2006,4
2,48,12,16,1,62,76,3,23,0.0,37.6,10,2,361.05,57,0,563.5,2006,4
3,48,12,16,1,62,59,3,28,0.0,37.6,1,105,8.03,79,0,1.34,2006,4
6,48,12,16,1,62,51,3,24,0.0,37.6,20,10,94.03,20,0,225.8,2006,4
1,18,81,0,5,53,71,1,15,0.2,37.26,14,10,31.11,26,0,64.68,2006,4
2,19,35,19,6,13,65,1,2,0.0,71.03,10,40,11.04,76,0,23.6,2006,4
3,18,81,0,5,53,69,1,15,0.2,37.26,45,100,2.16,26,0,22.95,2006,4
6,19,35,19,6,13,29,1,12,0.0,71.03,36,1,130.8,0,0,1082.16,2006,4
2,9,20,6,3,18,76,2,23,0.0,61.52,35,2,402.23,57,0,3413.55,2006,4
3,9,20,6,3,18,55,2,25,0.05,61.52,12,20,35.28,115,0,25.2,2006,4
8,26,75,7,3,20,36,2,17,0.0,33.74,30,20,8.06,112,0,48.3,2006,4
1,44,58,6,7,55,75,2,12,0.0,26.27,25,1,7.38,125,0,19.25,2006,4
2,44,58,6,7,55,67,2,16,0.0,26.27,25,26,58.73,52,0,315.75,2006,4
5,44,58,6,7,55,23,2,9,0.0,26.27,32,100,8.59,61,0,37.12,2006,4
8,44,58,6,7,55,73,2,17,0.0,26.27,50,100,1.13,101,0,12.0,2006,4
8,44,58,6,7,55,46,2,21,0.0,26.27,60,40,12.43,95,0,201.6,2006,4
1,36,42,20,3,76,71,2,15,0.0,59.59,12,10,32.47,26,0,71.76,2006,4
2,36,42,20,3,76,38,2,18,0.1,59.59,15,4,82.9,17,0,307.8,2006,4
1,41,73,12,2,37,70,2,7,0.0,52.09,5,15,29.55,15,10,22.85,2006,4
3,41,73,12,2,37,69,2,15,0.0,52.09,1,100,2.12,26,0,0.47,2006,4
5,28,17,6,7,17,23,2,9,0.0,43.34,5,100,9.71,61,0,11.4,2006,4
3,41,64,12,9,39,26,2,11,0.15,62.67,30,1,33.58,15,0,223.5,2006,4
3,41,64,12,9,39,33,2,15,0.15,62.67,8,25,26.51,112,0,50.48,2006,4
3,60,31,18,5,47,59,1,28,0.0,62.06,12,105,8.51,79,0,21.84,2006,4
8,28,17,6,7,17,36,2,17,0.0,66.69,12,20,8.47,112,0,24.24,2006,4
1,41,64,12,3,39,75,2,12,0.0,54.83,30,1,8.25,125,0,49.2,2006,4
2,41,64,12,3,39,66,2,2,0.0,54.83,4,15,18.54,4,100,7.84,2006,4
3,41,64,12,3,39,33,2,15,0.0,54.83,30,25,25.47,112,0,158.1,2006,4
3,29,36,6,7,41,60,2,28,0.0,38.97,30,53,5.49,19,0,31.5,2006,4
6,29,36,6,7,41,47,2,22,0.0,38.97,40,14,26.29,36,0,166.8,2006,4
8,29,36,6,7,41,40,2,19,0.0,38.97,20,1,18.24,123,0,38.0,2006,4
5,45,30,18,6,33,52,1,24,0.0,47.1,9,14,76.49,38,0,51.12,2006,4
2,26,75,7,3,20,76,2,23,0.0,32.96,14,2,394.52,57,0,1257.48,2006,4
5,26,75,7,3,20,57,2,26,0.0,32.96,4,20,17.66,36,0,6.08,2006,4
2,54,62,4,3,5,53,2,24,0.05,67.71,25,6,62.3,0,0,248.0,2006,4
3,54,62,4,3,5,54,2,25,0.0,67.71,30,24,35.35,21,0,152.4,2006,4
8,54,62,4,3,5,30,2,13,0.0,67.71,30,1,27.51,10,0,144.0,2006,4
6,27,11,8,3,15,9,2,4,0.25,55.58,50,10,41.17,29,0,413.5,2006,4
6,27,11,8,3,15,29,2,12,0.0,55.58,10,1,132.12,0,0,313.8,2006,4
8,27,11,8,3,15,36,2,17,0.25,55.58,6,20,7.74,112,0,7.74,2006,4
3,20,80,0,5,36,26,1,11,0.0,44.19,15,1,29.55,15,0,51.3,2006,4
6,20,80,0,5,36,17,1,7,0.2,44.19,30,36,22.6,0,0,97.5,2006,4
2,52,29,4,9,6,77,2,12,0.25,47.52,30,1,13.4,32,0,73.5,2006,4
5,52,29,4,9,6,56,2,26,0.25,47.52,20,15,41.05,21,10,137.6,2006,4
1,46,63,17,8,59,71,2,15,0.0,44.05,30,10,31.42,26,0,147.9,2006,4
1,28,17,6,7,17,31,2,14,0.05,78.0,15,20,8.95,0,70,21.3,2006,5
2,28,17,6,7,17,76,2,23,0.05,78.0,33,2,412.16,57,0,3546.18,2006,5
3,28,17,6,7,17,33,2,15,0.0,78.0,20,25,25.45,112,0,105.0,2006,5
8,28,17,6,7,17,10,2,4,0.05,78.0,24,20,6.88,31,0,16.32,2006,5
8,28,17,6,7,17,40,2,19,0.05,78.0,60,1,19.35,123,0,180.6,2006,5
1,28,17,6,7,17,70,2,7,0.0,31.5,50,15,27.01,15,10,101.5,2006,5
3,57,61,16,2,66,69,2,15,0.15,25.54,30,100,2.17,26,0,15.6,2006,5
3,57,61,16,2,66,54,2,25,0.15,25.54,60,24,37.04,21,0,406.2,2006,5
3,43,5,6,7,34,19,2,8,0.2,65.47,15,1,9.52,25,0,31.8,2006,5
3,28,17,6,7,17,59,2,28,0.0,31.5,25,105,8.1,79,0,35.25,2006,5
4,43,5,6,7,34,34,2,16,0.2,65.47,20,12,7.48,111,0,14.4,2006,5
5,43,5,6,7,34,57,2,26,0.2,65.47,15,20,20.3,36,0,62.4,2006,5
6,57,61,16,2,66,9,2,4,0.0,25.54,6,10,35.3,29,0,14.4,2006,5
7,28,17,6,7,17,7,2,3,0.0,31.5,90,40,37.33,15,0,379.8,2006,5
8,57,61,16,2,66,73,2,17,0.15,25.54,15,100,1.18,101,0,4.35,2006,5
2,59,77,20,3,12,3,2,1,0.0,49.54,14,20,19.48,13,70,56.42,2006,5
3,59,77,20,3,12,54,2,25,0.0,49.54,50,24,37.02,21,0,337.5,2006,5
7,59,77,20,3,12,7,2,3,0.0,49.54,10,40,38.56,15,0,54.5,2006,5
6,57,61,16,3,66,17,2,7,0.0,40.47,20,36,25.48,0,0,122.6,2006,5
8,57,61,16,3,66,46,2,21,0.0,40.47,18,40,12.02,95,0,53.1,2006,5
1,41,23,12,1,40,11,3,5,0.0,68.35,15,25,26.17,22,30,76.05,2006,5
1,41,23,12,1,40,70,3,7,0.05,68.35,8,15,29.87,15,10,39.12,2006,5
2,41,23,12,1,40,65,3,2,0.05,68.35,65,40,10.08,76,0,91.0,2006,5
6,41,23,12,1,40,17,3,7,0.05,68.35,8,36,23.97,0,0,36.96,2006,5
6,41,23,12,1,40,29,3,12,0.05,68.35,12,1,124.67,0,0,287.16,2006,5
6,31,66,6,7,31,47,2,22,0.0,69.3,12,14,23.88,36,0,21.12,2006,5
2,43,5,6,8,34,65,2,2,0.15,56.3,15,40,9.95,76,0,19.05,2006,5
5,43,5,6,8,34,56,2,26,0.15,56.3,12,15,41.56,21,10,88.68,2006,5
8,43,5,6,8,34,10,2,4,0.15,56.3,24,20,6.85,31,0,15.6,2006,5
1,37,3,9,5,25,75,1,12,0.0,65.69,50,1,8.12,125,0,75.5,2006,5
2,37,3,9,5,25,4,1,2,0.0,65.69,24,15,19.84,53,0,12.0,2006,5
5,37,3,9,5,25,57,1,26,0.0,65.69,16,20,17.94,36,0,28.8,2006,5
1,27,11,8,9,15,71,2,15,0.15,34.44,20,10,32.16,26,0,113.4,2006,5
2,27,11,8,9,15,76,2,23,0.15,34.44,35,2,359.16,57,0,1906.1,2006,5
3,27,11,8,9,15,59,2,28,0.15,34.44,42,105,8.71,79,0,84.84,2006,5
1,54,13,4,2,7,24,2,10,0.0,64.83,35,100,4.58,20,0,23.8,2006,5
1,11,14,20,8,75,2,2,1,0.0,52.83,5,10,18.56,17,40,11.95,2006,5
2,54,13,4,2,7,4,2,2,0.0,64.83,6,15,24.14,53,0,28.8,2006,5
3,11,14,20,8,75,59,2,28,0.0,52.83,35,105,8.88,79,0,76.65,2006,5
6,54,13,4,2,7,48,2,22,0.0,64.83,24,25,29.67,15,70,31.68,2006,5
8,11,14,20,8,75,73,2,17,0.0,52.83,35,100,1.09,101,0,7.0,2006,5
1,41,23,12,1,40,70,3,7,0.15,76.35,28,15,29.62,15,10,129.92,2006,5
3,41,23,12,1,40,55,3,25,0.0,76.35,21,20,41.81,115,0,181.23,2006,5
5,41,23,12,1,40,57,3,26,0.0,76.35,40,20,19.11,36,0,118.8,2006,5
3,40,0,18,5,16,54,1,25,0.0,70.49,15,24,37.97,21,0,115.5,2006,5
2,22,30,4,3,3,8,2,3,0.0,22.66,40,20,20.33,6,0,167.6,2006,5
3,22,30,4,3,3,60,2,28,0.0,22.66,10,53,4.91,19,0,4.7,2006,5
6,22,30,4,3,3,51,2,24,0.0,22.66,28,10,91.48,20,0,244.72,2006,5
2,64,7,6,7,46,63,2,7,0.0,73.98,6,68,19.71,24,0,22.86,2006,5
2,64,7,6,7,46,72,2,14,0.0,73.98,30,30,11.17,14,0,66.3,2006,5
2,64,7,6,7,46,76,2,23,0.0,73.98,10,2,406.08,57,0,1013.8,2006,5
3,64,7,6,7,46,59,2,28,0.0,73.98,12,105,9.34,79,0,31.8,2006,5
3,63,68,10,6,10,19,1,8,0.0,21.49,5,1,8.45,25,0,5.25,2006,5
6,63,68,10,6,10,47,1,22,0.0,21.49,5,14,26.31,36,0,20.95,2006,5
2,27,11,8,3,15,53,2,24,0.05,23.09,3,6,58.9,0,0,19.56,2006,5
2,6,34,6,8,14,53,2,24,0.0,48.73,120,6,62.9,0,0,1262.4,2006,5
3,6,34,6,8,14,19,2,8,0.0,48.73,12,1,8.77,25,0,16.44,2006,5
5,27,11,8,3,15,56,2,26,0.0,23.09,30,15,35.62,21,10,43.5,2006,5
8,6,34,6,8,14,41,2,19,0.0,48.73,42,1,9.38,85,0,88.2,2006,5
1,69,45,16,1,63,2,3,1,0.25,45.54,30,10,17.42,17,40,37.5,2006,5
5,69,45,16,1,63,56,3,26,0.25,45.54,18,15,34.48,21,10,5.58,2006,5
6,69,45,16,1,63,17,3,7,0.25,45.54,27,36,24.19,0,0,130.68,2006,5
6,69,45,16,1,63,47,3,22,0.25,45.54,50,14,27.95,36,0,291.5,2006,5
8,69,45,16,1,63,58,3,27,0.25,45.54,12,20,43.46,62,0,75.48,2006,5
3,35,69,1,9,81,26,2,11,0.0,74.75,30,1,31.39,15,0,157.8,2006,5
6,35,69,1,9,81,45,2,21,0.0,74.75,110,100,10.27,5,70,201.3,2006,5
8,35,69,1,9,81,10,2,4,0.0,74.75,18,20,6.46,31,0,4.68,2006,5
8,35,69,1,9,81,46,2,21,0.0,74.75,24,40,11.41,95,0,56.16,2006,5
1,40,0,18,5,16,71,1,15,0.0,72.7,30,10,31.79,26,0,159.0,2006,5
2,34,32,15,4,21,4,1,2,0.1,30.45,18,15,23.23,53,0,70.02,2006,5
8,40,0,18,5,16,10,1,4,0.0,72.7,21,20,6.56,31,0,7.56,2006,5
4,35,52,1,3,71,35,2,16,0.0,61.67,20,14,6.47,20,0,26.0,2006,5
5,35,52,1,3,71,57,2,26,0.0,61.67,6,20,19.63,36,0,20.94,2006,5
3,55,74,16,1,60,54,3,25,0.25,43.69,40,24,34.25,21,0,159.2,2006,5
8,55,74,16,1,60,18,3,7,0.25,43.69,12,18,27.23,42,0,61.68,2006,5
8,55,74,16,1,60,30,3,13,0.25,43.69,3,1,26.84,10,0,12.39,2006,5
1,27,11,8,3,15,1,2,1,0.25,58.82,15,10,19.45,39,0,61.2,2006,5
1,27,11,8,3,15,71,2,15,0.25,58.82,30,10,30.0,26,0,105.3,2006,5
2,27,11,8,3,15,77,2,12,0.25,58.82,35,1,13.17,32,0,77.7,2006,5
8,27,11,8,3,15,10,2,4,0.25,58.82,18,20,6.35,31,0,2.7,2006,5
3,56,28,9,4,30,19,1,8,0.0,78.79,10,1,9.52,25,0,21.2,2006,5
3,56,28,9,4,30,21,1,8,0.1,78.79,6,1,9.5,3,40,4.32,2006,5
3,56,28,9,4,30,61,1,29,0.1,78.79,10,20,25.65,113,0,34.1,2006,5
6,56,28,9,4,30,17,1,7,0.1,78.79,8,36,25.64,0,0,50.32,2006,5
2,28,17,6,8,17,44,2,20,0.05,62.62,50,7,75.57,27,0,420.0,2006,5
3,42,19,11,1,72,61,3,29,0.0,25.96,5,20,26.82,113,0,22.9,2006,5
8,42,19,11,1,72,10,3,4,0.0,25.96,16,20,7.69,31,0,23.84,2006,5
3,57,61,16,2,66,26,2,11,0.0,37.82,15,1,32.05,15,0,88.8,2006,5
3,54,62,4,3,5,55,2,25,0.0,73.38,6,20,41.6,115,0,50.52,2006,5
5,54,62,4,3,5,52,2,24,0.0,73.38,4,14,72.71,38,0,7.6,2006,5
8,54,62,4,3,5,41,2,19,0.0,73.38,12,1,10.28,85,0,36.0,2006,5
3,41,23,12,1,40,59,3,28,0.05,31.78,10,105,8.25,79,0,15.6,2006,5
5,41,23,12,1,40,56,3,26,0.05,31.78,10,15,41.47,21,10,73.0,2006,5
6,41,23,12,1,40,17,3,7,0.05,31.78,20,36,27.48,0,0,162.6,2006,5
1,35,69,1,3,81,11,2,5,0.0,63.55,5,25,29.39,22,30,41.45,2006,5
2,35,69,1,3,81,4,2,2,0.0,63.55,25,15,22.62,53,0,82.0,2006,5
3,54,13,4,3,7,55,2,25,0.0,31.39,12,20,37.57,115,0,52.68,2006,5
3,54,13,4,3,7,60,2,28,0.0,31.39,15,53,5.33,19,0,13.35,2006,5
8,54,13,4,3,7,30,2,13,0.0,31.39,15,1,23.75,10,0,15.6,2006,5
8,54,13,4,3,7,40,2,19,0.0,31.39,6,1,17.82,123,0,8.88,2006,5
5,27,11,8,9,15,56,2,26,0.0,23.56,20,15,40.51,21,10,126.8,2006,6
6,27,11,8,9,15,17,2,7,0.1,23.56,36,36,24.71,0,0,192.96,2006,6
2,6,34,6,7,14,76,2,23,0.0,48.0,20,2,412.5,57,0,2156.0,2006,6
2,22,30,4,9,3,6,2,3,0.0,34.9,30,50,4.03,120,0,24.6,2006,6
2,22,30,4,9,3,76,2,23,0.0,34.9,20,2,412.62,57,0,2158.4,2006,6
8,22,30,4,9,3,30,2,13,0.0,34.9,15,1,23.42,10,0,10.65,2006,6
3,6,34,6,7,14,54,2,25,0.0,79.64,24,24,34.18,21,0,93.84,2006,6
2,0,22,6,7,43,77,2,12,0.1,42.52,2,1,12.55,32,0,3.2,2006,6
3,0,22,6,7,43,61,2,29,0.1,42.52,20,20,25.93,113,0,73.8,2006,6
1,27,11,8,9,15,75,2,12,0.0,63.69,20,1,7.55,125,0,18.8,2006,6
2,27,11,8,9,15,65,2,2,0.0,63.69,40,40,9.35,76,0,26.8,2006,6
8,35,69,1,3,81,13,2,6,0.0,63.14,4,25,25.56,24,0,17.8,2006,6
8,35,69,1,3,81,41,2,19,0.0,63.14,12,1,10.12,85,0,34.08,2006,6
5,35,69,1,9,81,52,2,24,0.0,65.96,18,14,79.54,38,0,157.14,2006,6
8,35,69,1,9,81,36,2,17,0.0,65.96,6,20,7.46,112,0,6.06,2006,6
1,35,44,1,9,80,2,2,1,0.2,70.43,15,10,18.03,17,40,27.9,2006,6
1,43,5,6,8,34,5,2,2,0.0,28.19,4,100,5.41,0,0,2.76,2006,6
8,43,5,6,7,34,40,2,19,0.2,54.2,50,1,19.79,123,0,172.5,2006,6
8,43,5,6,8,34,36,2,17,0.0,28.19,5,20,8.38,112,0,9.65,2006,6
8,6,34,6,8,14,46,2,21,0.05,23.05,28,40,13.03,95,0,110.88,2006,6
2,32,87,18,6,44,76,1,23,0.1,65.51,10,2,369.84,57,0,651.4,2006,6
6,32,87,18,6,44,48,1,22,0.1,65.51,6,25,33.41,15,70,30.36,2006,6
3,24,6,16,1,65,69,3,15,0.0,34.33,40,100,2.07,26,0,16.8,2006,6
3,24,6,16,1,65,62,3,29,0.0,34.33,9,30,28.48,17,0,27.81,2006,6
5,24,6,16,1,65,42,3,20,0.0,34.33,28,1,14.87,26,0,109.76,2006,6
8,24,6,16,1,65,13,3,6,0.0,34.33,6,25,24.08,24,0,17.82,2006,6
2,69,45,16,1,63,76,3,23,0.0,46.19,10,2,419.23,57,0,1145.3,2006,6
3,69,45,16,1,63,59,3,28,0.0,46.19,6,105,8.8,79,0,12.66,2006,6
5,69,45,16,1,63,56,3,26,0.0,46.19,15,15,40.81,21,10,99.6,2006,6
5,6,34,6,7,14,23,2,9,0.0,28.47,44,100,9.54,61,0,92.84,2006,6
5,6,34,6,7,14,56,2,26,0.0,28.47,28,15,36.96,21,10,78.12,2006,6
8,6,34,6,7,14,40,2,19,0.0,28.47,40,1,18.01,123,0,66.8,2006,6
1,7,78,19,6,26,24,1,10,0.05,44.5,50,100,4.5,20,0,30.0,2006,6
3,7,78,19,6,26,21,1,8,0.0,44.5,15,1,9.95,3,40,17.55,2006,6
3,7,78,19,6,26,33,1,15,0.0,44.5,3,25,25.5,112,0,15.9,2006,6
3,7,78,19,6,26,62,1,29,0.04,44.5,5,30,24.0,17,0,-6.95,2006,6
5,7,78,19,6,26,22,1,9,0.0,44.5,15,90,3.5,104,0,12.75,2006,6
5,7,78,19,6,26,42,1,20,0.0,44.5,10,1,15.65,26,0,47.0,2006,6
6,7,78,19,6,26,9,1,4,0.0,44.5,5,10,38.9,29,0,30.0,2006,6
6,7,78,19,6,26,47,1,22,0.0,44.5,5,14,25.5,36,0,16.9,2006,6
6,7,78,19,6,26,51,1,24,0.03,44.5,3,10,99.9,20,0,51.48,2006,6
8,7,78,19,6,26,37,1,17,0.0,44.5,7,21,4.5,11,50,7.49,2006,6
2,41,23,12,1,40,44,3,20,0.0,49.84,21,7,74.56,27,0,155.19,2006,6
3,41,23,12,1,40,19,3,8,0.0,49.84,7,1,9.65,25,0,15.75,2006,6
8,41,23,12,1,40,10,3,4,0.0,49.84,2,20,6.48,31,0,0.56,2006,6
3,35,69,1,3,81,54,2,25,0.2,64.91,6,24,33.25,21,0,17.88,2006,6
3,44,58,6,8,55,21,2,8,0.05,52.7,32,1,10.11,3,40,42.56,2006,6
3,44,58,6,8,55,69,2,15,0.05,52.7,25,100,1.91,26,0,6.5,2006,6
3,44,58,6,8,55,54,2,25,0.0,52.7,15,24,34.91,21,0,69.6,2006,6
7,35,69,1,3,81,14,2,6,0.2,64.91,15,21,24.0,35,0,54.6,2006,6
2,6,34,6,8,14,39,2,18,0.25,67.91,21,3,56.32,69,0,171.15,2006,6
7,6,34,6,8,14,28,2,12,0.25,67.91,15,1,46.56,26,0,146.25,2006,6
8,6,34,6,8,14,46,2,21,0.25,67.91,2,40,11.15,95,0,4.16,2006,6
6,63,68,10,6,10,45,1,21,0.0,52.47,4,100,8.97,5,70,2.12,2006,6
7,63,68,10,6,10,74,1,4,0.0,52.47,5,30,32.76,4,20,41.85,2006,6
8,5,27,10,6,23,40,1,19,0.0,38.01,3,1,17.21,123,0,2.61,2006,6
3,20,80,0,5,36,69,1,15,0.25,24.0,25,100,1.99,26,0,8.5,2006,6
5,20,80,0,5,36,56,1,26,0.25,24.0,30,15,41.56,21,10,221.7,2006,6
5,20,80,0,5,36,57,1,26,0.25,24.0,14,20,20.52,36,0,61.32,2006,6
6,20,80,0,5,36,47,1,22,0.25,24.0,30,14,27.86,36,0,172.2,2006,6
4,41,73,12,2,37,32,2,14,0.0,31.1,10,30,19.85,9,40,47.3,2006,6
6,22,30,4,2,3,47,2,22,0.0,73.2,15,14,25.02,36,0,43.5,2006,6
8,22,30,4,2,3,10,2,4,0.0,73.2,20,20,7.53,31,0,26.6,2006,6
8,22,30,4,2,3,41,2,19,0.0,73.2,4,1,9.21,85,0,7.72,2006,6
3,43,5,6,8,34,55,2,25,0.0,71.09,5,20,41.85,115,0,43.35,2006,6
6,6,34,6,7,14,47,2,22,0.0,79.86,15,14,25.04,36,0,43.8,2006,6
2,41,23,12,1,40,39,3,18,0.0,76.47,16,3,54.7,69,0,104.48,2006,6
5,41,23,12,1,40,56,3,26,0.0,76.47,60,15,36.46,21,10,137.4,2006,6
5,24,6,16,1,65,52,3,24,0.15,57.06,4,14,81.61,38,0,43.2,2006,6
6,41,23,12,1,40,47,3,22,0.0,76.47,30,14,23.45,36,0,39.9,2006,6
6,41,23,12,1,40,51,3,24,0.0,76.47,28,10,97.95,20,0,425.88,2006,6
1,35,69,1,9,81,75,2,12,0.0,74.71,18,1,7.61,125,0,18.0,2006,6
3,35,69,1,9,81,25,2,11,0.25,74.71,35,1,14.23,76,0,118.3,2006,6
2,6,34,6,8,14,3,2,1,0.1,73.7,20,20,20.0,13,70,91.0,2006,6
2,6,34,6,8,14,39,2,18,0.1,73.7,130,3,54.53,69,0,826.8,2006,6
2,69,45,16,1,63,44,3,20,0.1,21.31,28,7,68.02,27,0,23.8,2006,6
6,69,45,16,1,63,47,3,22,0.1,21.31,6,14,23.73,36,0,9.66,2006,6
7,69,45,16,1,63,14,3,6,0.1,21.31,3,21,25.13,35,0,14.31,2006,6
2,28,17,6,7,17,65,2,2,0.1,40.93,80,40,9.57,76,0,71.2,2006,6
2,28,17,6,7,17,77,2,12,0.05,31.17,70,1,12.76,32,0,126.7,2006,7
3,28,17,6,7,17,21,2,8,0.0,31.17,60,1,9.7,3,40,55.2,2006,7
3,28,17,6,7,17,60,2,28,0.05,31.17,55,53,4.6,19,0,8.8,2006,7
8,28,17,6,7,17,40,2,19,0.05,31.17,70,1,19.9,123,0,249.2,2006,7
5,66,25,3,4,70,42,1,20,0.0,78.21,2,1,13.35,26,0,4.8,2006,7
2,35,69,1,3,81,44,2,20,0.0,61.04,10,7,82.54,27,0,153.7,2006,7
6,35,69,1,3,81,29,2,12,0.0,61.04,6,1,120.95,0,0,121.26,2006,7
7,35,69,1,3,81,28,2,12,0.0,61.04,10,1,44.86,26,0,80.5,2006,7
2,6,34,6,7,14,65,2,2,0.0,43.41,20,40,9.26,76,0,11.6,2006,7
2,64,7,6,8,46,15,2,6,0.05,67.96,25,30,5.92,39,0,23.5,2006,7
3,35,69,1,3,81,61,2,29,0.0,44.92,20,20,27.11,113,0,97.4,2006,7
3,35,69,1,3,81,62,2,29,0.0,44.92,15,30,30.83,17,0,81.6,2006,7
3,41,73,12,3,37,60,2,28,0.0,24.44,10,53,4.87,19,0,4.3,2006,7
3,64,7,6,8,46,26,2,11,0.05,67.96,5,1,28.86,15,0,13.65,2006,7
5,35,69,1,3,81,52,2,24,0.05,44.92,15,14,81.55,38,0,161.1,2006,7
5,41,73,12,3,37,42,2,20,0.0,24.44,5,1,14.92,26,0,19.85,2006,7
5,6,34,6,7,14,22,2,9,0.05,43.41,6,90,3.39,104,0,4.44,2006,7
5,6,34,6,7,14,57,2,26,0.05,43.41,15,20,21.12,36,0,74.7,2006,7
7,41,73,12,3,37,14,2,6,0.0,24.44,3,21,24.25,35,0,11.67,2006,7
